"122","NT","PEPPIMENARTI","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"123","NT","PIRLANGIMPI","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"124","NT","POINT STEPHENS","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"125","NT","POINT STUART","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"126","NT","PULARUMPI","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"127","NT","RAKULA","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"128","NT","RAMINGINING","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"129","NT","ROBIN FALLS","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"130","NT","RUM JUNGLE","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"131","NT","SANDPALMS ROADHOUSE","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"132","NT","SOUTHPORT","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"133","NT","STAPLETON","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"134","NT","THAMARRURR","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"135","NT","TIPPERARY","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"136","NT","TIVENDALE","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"137","NT","TIWI ISLANDS","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"138","NT","TORTILLA FLATS","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"139","NT","TUMBLING WATERS","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"140","NT","UMBAKUMBA","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"141","NT","VERNON ISLANDS","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"142","NT","WADEYE","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"143","NT","WAGAIT BEACH","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"144","NT","WAK WAK","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"145","NT","WARRUWI","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"146","NT","WEDDELL","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"147","NT","WEST ARNHEM","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"148","NT","WICKHAM","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"149","NT","WINNELLIE","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"150","NT","WISHART","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"151","NT","WOOLANING","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"152","NT","WURRUMIYANGA","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"153","NT","BERRIMAH","828","2017-03-20 12:00:00","2017-03-20 12:00:00"
"154","NT","KNUCKEY LAGOON","828","2017-03-20 12:00:00","2017-03-20 12:00:00"
"155","NT","HOLTZE","829","2017-03-20 12:00:00","2017-03-20 12:00:00"
"156","NT","PINELANDS","829","2017-03-20 12:00:00","2017-03-20 12:00:00"
"157","NT","ARCHER","830","2017-03-20 12:00:00","2017-03-20 12:00:00"
"158","NT","DRIVER","830","2017-03-20 12:00:00","2017-03-20 12:00:00"
"159","NT","DURACK","830","2017-03-20 12:00:00","2017-03-20 12:00:00"
"160","NT","FARRAR","830","2017-03-20 12:00:00","2017-03-20 12:00:00"
"161","NT","GRAY","830","2017-03-20 12:00:00","2017-03-20 12:00:00"
"162","NT","MARLOW LAGOON","830","2017-03-20 12:00:00","2017-03-20 12:00:00"
"163","NT","MOULDEN","830","2017-03-20 12:00:00","2017-03-20 12:00:00"
"164","NT","PALMERSTON","830","2017-03-20 12:00:00","2017-03-20 12:00:00"
"165","NT","SHOAL BAY","830","2017-03-20 12:00:00","2017-03-20 12:00:00"
"166","NT","WOODROFFE","830","2017-03-20 12:00:00","2017-03-20 12:00:00"
"167","NT","YARRAWONGA","830","2017-03-20 12:00:00","2017-03-20 12:00:00"
"168","NT","PALMERSTON","831","2017-03-20 12:00:00","2017-03-20 12:00:00"
"169","NT","BAKEWELL","832","2017-03-20 12:00:00","2017-03-20 12:00:00"
"170","NT","BELLAMACK","832","2017-03-20 12:00:00","2017-03-20 12:00:00"
"171","NT","GUNN","832","2017-03-20 12:00:00","2017-03-20 12:00:00"
"172","NT","JOHNSTON","832","2017-03-20 12:00:00","2017-03-20 12:00:00"
"173","NT","MITCHELL","832","2017-03-20 12:00:00","2017-03-20 12:00:00"
"174","NT","ROSEBERY","832","2017-03-20 12:00:00","2017-03-20 12:00:00"
"175","NT","ROSEBERY HEIGHTS","832","2017-03-20 12:00:00","2017-03-20 12:00:00"
"176","NT","ZUCCOLI","832","2017-03-20 12:00:00","2017-03-20 12:00:00"
"177","NT","VIRGINIA","834","2017-03-20 12:00:00","2017-03-20 12:00:00"
"178","NT","HOWARD SPRINGS","835","2017-03-20 12:00:00","2017-03-20 12:00:00"
"179","NT","GIRRAWEEN","836","2017-03-20 12:00:00","2017-03-20 12:00:00"
"180","NT","HERBERT","836","2017-03-20 12:00:00","2017-03-20 12:00:00"
"181","NT","HUMPTY DOO","836","2017-03-20 12:00:00","2017-03-20 12:00:00"
"182","NT","MANTON","837","2017-03-20 12:00:00","2017-03-20 12:00:00"
"183","NT","NOONAMAH","837","2017-03-20 12:00:00","2017-03-20 12:00:00"
"184","NT","BERRY SPRINGS","838","2017-03-20 12:00:00","2017-03-20 12:00:00"
"185","NT","COOLALINGA","839","2017-03-20 12:00:00","2017-03-20 12:00:00"
"186","NT","DUNDEE BEACH","840","2017-03-20 12:00:00","2017-03-20 12:00:00"
"187","NT","DUNDEE DOWNS","840","2017-03-20 12:00:00","2017-03-20 12:00:00"
