vic,,68,MAWBY RD,,,BENTLEIGH EAST,3165,HO,,,29/04/2017,,Buxton Real Estate Bentleigh,3,1,2
vic,2,16,ARGYLE ST,,,BENTLEIGH EAST,3165,UN,,,29/04/2017,,HOCKINGSTUART BENTLEIGH,2,1,1
vic,,33,BRADY RD,,,BENTLEIGH EAST,3165,UN,,,29/04/2017,,Buxton Real Estate Bentleigh,3,2,2
vic,,978,NORTH RD,,,BENTLEIGH EAST,3165,HO,,,29/04/2017,,Ray White Carnegie,3,2,2
vic,,15,LILAC ST,,,BENTLEIGH EAST,3165,HO,,,29/04/2017,,Woodards Real Estate Bentleigh,4,1,2
vic,,4,BOX CT,,,BENTLEIGH EAST,3165,HO,,,29/04/2017,,Buxton Real Estate Bentleigh,3,1,
vic,2,10,CHESTER ST,,,BENTLEIGH EAST,3165,UN,,,29/04/2017,,Woodards Real Estate Bentleigh,3,1,
vic,,13,DELMA ST,,,BENTLEIGH EAST,3165,HO,,,29/04/2017,,Buxton Real Estate Bentleigh,3,1,2
vic,,76,WINGATE ST,,,BENTLEIGH EAST,3165,HO,,,29/04/2017,,Buxton Real Estate Bentleigh,3,3,1
vic,,68,TAMBET ST,,,BENTLEIGH EAST,3165,HO,,,29/04/2017,,HOCKINGSTUART BENTLEIGH,3,1,1
vic,,16B,DENVER ST,,,BENTLEIGH EAST,3165,HO,,,29/04/2017,,Buxton Real Estate Bentleigh,4,3,
vic,1,33,BRADY RD,,,BENTLEIGH EAST,3165,UN,,,29/04/2017,,Buxton Real Estate Bentleigh,3,2,2
vic,1,27,SCHULZ ST,,,BENTLEIGH EAST,3165,UN,,,29/04/2017,,Buxton Real Estate Bentleigh,3,1,
vic,,12A,CELIA ST,,,BENTLEIGH EAST,3165,UN,,,29/04/2017,,Ray White Cheltenham,3,2,2
vic,,10,BUXTON MWS,,,BERWICK,3806,HO,,,29/04/2017,,BARRY PLANT BERWICK,5,2,2
vic,,66,MOONDARRA DR,,,BERWICK,3806,HO,,,29/04/2017,,HARCOURTS BERWICK,4,2,3
vic,,69,BRISBANE ST,,,BERWICK,3806,HO,,,29/04/2017,,CENTURY 21 Preferred,4,2,2
vic,1,52,GARDINER ST,,,BERWICK,3806,UN,,,29/04/2017,,Purplebricks - Victoria,3,2,2
vic,,6E,MCEDWARD ST,,,BIRDWOODTON,3505,HO,,,28/04/2017,,FIRST NATIONAL REAL ESTATE COLLIE & TIERNEY,,,
vic,2,21,PORTSMOUTH RD,,,BITTERN,3918,UN,,,29/04/2017,,Harcourts Hastings,3,2,
vic,,16,THE RIDGE,,,BLACKBURN,3130,HO,,,29/04/2017,,Bekdon Richards - Hawthorn,4,2,2
vic,,78,BLACKBURN RD,,,BLACKBURN,3130,HO,,,29/04/2017,,Woodards Real Estate,,,
vic,,6,LEONS CT,,,BLACKBURN,3130,HO,,,29/04/2017,,Fletchers Blackburn,5,3,2
vic,,27,DIXON GV,,,BLACKBURN,3130,HO,,,29/04/2017,,Noel Jones Real Estate Blackburn,4,2,
vic,,10,ELLISON ST,,,BLACKBURN,3130,HO,,,29/04/2017,,Woodards Real Estate Blackburn,3,1,1
vic,,12,GLEN EBOR AV,,,BLACKBURN,3130,HO,,,29/04/2017,,Noel Jones Real Estate Blackburn,5,2,
vic,,2,TERRACOTTA DR,,,BLACKBURN,3130,CO,,,27/04/2017,,Cameron Real Estate,,,
vic,,43,CAROLINE CR,,,BLACKBURN NORTH,3130,HO,,,29/04/2017,,Fletchers Real Estate,4,2,
vic,,73,SURREY RD,,,BLACKBURN NORTH,3130,UN,,,29/04/2017,,Noel Jones Real Estate Blackburn,3,2,2
vic,,27,SANDGATE RD,,,BLACKBURN SOUTH,3130,HO,,,29/04/2017,,Harcourts Judd White,5,4,2
vic,,5,LANA ST,,,BLACKBURN SOUTH,3130,HO,,,29/04/2017,,Noel Jones Real Estate Box Hill,3,1,
vic,,22,CRAIG ST,,,BLACKBURN SOUTH,3130,HO,,,29/04/2017,,Woodards Real Estate,,,
vic,,6,HIGHFIELD AV,,,BLACKBURN SOUTH,3130,HO,,,29/04/2017,,Noel Jones Real Estate Blackburn,3,1,
vic,,48,ADELAIDE ST,,,BLAIRGOWRIE,3942,HO,,,29/04/2017,,Real Estate Alliance Victoria,4,2,4
vic,,14,MANLEY CT,,,BLAIRGOWRIE,3942,HO,,,30/04/2017,,Jellis Craig - Sorrento,3,2,3
vic,5,46,YORK ST,,,BONBEACH,3196,UN,,,29/04/2017,,EVIEW GROUP CHELSEA,3,1,1
vic,7,15,HARDING AV,,,BONBEACH,3196,UN,,,29/04/2017,,EVIEW GROUP,2,1,1
vic,3,5,NARCISSUS AV,,,BORONIA,3155,UN,,,25/04/2017,,BARRY PLANT WANTIRNA,2,2,
vic,,15,STANDARD AV,,,BOX HILL,3128,HO,,,29/04/2017,,HOCKINGSTUART BALWYN & HAWTHORN,3,1,1
vic,,893A,CANTERBURY RD,,,BOX HILL,3128,CO,,,26/04/2017,,CUSHMAN & WAKEFIELD MELBOURNE,,,
vic,,9,CLYDESDALE ST,,,BOX HILL,3128,HO,,,29/04/2017,,Woodards Real Estate Blackburn,3,1,2
vic,1,98,CARRINGTON RD,,,BOX HILL,3128,UN,,,29/04/2017,,,1,1,1
vic,,4,PATRICK ST,,,BOX HILL NORTH,3129,HO,,,29/04/2017,,Buxton Box Hill,4,3,2
vic,,68,HEATHFIELD RISE,,,BOX HILL NORTH,3129,HO,,,29/04/2017,,Buxton Box Hill,3,2,2
vic,2,13,LORAINE AV,,,BOX HILL NORTH,3129,UN,,,29/04/2017,,Fletchers Blackburn,3,2,2
vic,3,63,TYNE ST,,,BOX HILL NORTH,3129,CO,,,29/04/2017,,Noel Jones Real Estate Box Hill,,,
vic,,21,HAMEL ST,,,BOX HILL SOUTH,3128,HO,,,29/04/2017,,Barry Plant Blackburn,2,1,
vic,,5,JELLICOE ST,,,BOX HILL SOUTH,3128,HO,,,29/04/2017,,McGrath Estate Agents ,4,1,
vic,,42,TARNARD DR,,,BRAESIDE,3195,CO,,,26/04/2017,,Tsimos Commercial - Cheltenham,,,
vic,,30,SHEPHERD ST,,,BRAYBROOK,3019,HO,,,29/04/2017,,Village Real Estate - Seddon,3,1,2
vic,5,12,MARGARET CR,,,BRAYBROOK,3019,UN,,,29/04/2017,,Biggin & Scott Real Estate Yarraville,1,1,
vic,12,25,MARNOO ST,,,BRAYBROOK,3019,UN,,,29/04/2017,,Barry Plant sunshine,3,1,1
vic,,5,KENNETH ST,,,BRAYBROOK,3019,LA,,,29/04/2017,,Sweeney Real Estate Sunshine,,,
vic,,11,VINE ST,,,BRAYBROOK,3019,HO,,,29/04/2017,,Barry Plant sunshine,3,1,
vic,,2,WILSON ST,,,BRAYBROOK,3019,HO,,,29/04/2017,,Barry Plant sunshine,3,1,1
vic,,124,ST HELENA RD,,,BRIAR HILL,3088,HO,,,29/04/2017,,Ray White Bundoora,3,2,1
vic,1,110,ST HELENA RD,,,BRIAR HILL,3088,UN,,,29/04/2017,,Ray White Plenty,3,2,2
vic,3,30,GROSVENOR ST,,,BRIGHTON,3186,UN,,,29/04/2017,,Hodges Real Estate,4,3,2
vic,,3,ROSE ST,,,BRIGHTON,3186,HO,,,29/04/2017,,Hodges Real Estate Sandringham,2,1,
vic,7,36,UNION ST,,,BRIGHTON EAST,3187,UN,,,29/04/2017,,Gary Peer and Associates Real Estate Caulfield North,3,2,1
vic,,55,MILROY ST,,,BRIGHTON EAST,3187,HO,,,29/04/2017,,Hodges - Caulfield,5,3,
vic,,196,WERE ST,,,BRIGHTON EAST,3187,LA,,,29/04/2017,,Buxton Real Estate Brighton,,,
vic,,7,HOLMHURST CT,,,BRIGHTON EAST,3187,HO,,,29/04/2017,,Hodges Real Estate Brighton,4,3,
vic,,18,RODITIS AV,,,BROADFORD,3658,HO,,,29/04/2017,,L J Hooker Real Estate Broadford,4,2,8
vic,,64,CUTHBERT ST,,,BROADMEADOWS,3047,HO,,,29/04/2017,,@REALTY,3,1,4
vic,,56,JACANA AV,,,BROADMEADOWS,3047,HO,,,29/04/2017,,ypa estate agents Glenroy,3,1,2
vic,,105,WARANGA CR,,,BROADMEADOWS,3047,HO,,,29/04/2017,,BARRY PLANT,3,1,
vic,,6,BITTERN ST,,,BROADMEADOWS,3047,HO,,,29/04/2017,,YPA GLADSTONE PARK,3,1,1
vic,,18,FASHION PDE,,,BROADMEADOWS,3047,HO,,,29/04/2017,,Brad Teal Real Estate Pascoe Vale,3,2,
vic,,108,KITCHENER ST,,,BROADMEADOWS,3047,HO,,,29/04/2017,,,3,1,2
vic,,5,OXLEY CT,,,BROADMEADOWS,3047,HO,,,29/04/2017,,ypa estate agents Glenroy,3,1,
vic,,2,KING WILLIAM ST,,,BROADMEADOWS,3047,LA,,,27/04/2017,,CB Richard Ellis,,,
vic,,6,MILLERS RD,,,BROOKLYN,3012,HO,,,29/04/2017,,Hocking Stuart Real Estate Altona,2,1,
vic,12,36,PEARSON ST,,,BRUNSWICK,3056,UN,,,29/04/2017,,BARRY PLANT COBURG / BRUNSWICK / PASCOE VALE,2,1,1
vic,,9,GOODMAN ST,,,BRUNSWICK,3056,HO,,,29/04/2017,,Woodards Real Estate Carlton,2,1,
vic,,11,GARNET ST,,,BRUNSWICK,3056,HO,,,29/04/2017,,JELLIS CRAIG BRUNSWICK,3,1,
vic,,239,VICTORIA ST,,,BRUNSWICK,3056,HO,,,29/04/2017,,Nelson Alexander Real Estate,3,2,2
vic,10,149,GLENLYON RD,,,BRUNSWICK,3056,UN,,,29/04/2017,,Jellis Craig - Brunswick,1,1,
vic,,36,BRICKWORKS DR,,,BRUNSWICK,3056,HO,,,29/04/2017,,BIGGIN SCOTT BRUNSWICK,3,2,1
vic,,251,ALBION ST,,,BRUNSWICK,3056,HO,,,29/04/2017,,brad teal brunswick,4,2,
vic,26,45,DE CARLE ST,,,BRUNSWICK,3056,UN,,,29/04/2017,,JELLIS CRAIG BRUNSWICK,2,1,1
vic,,359,ALBERT ST,,,BRUNSWICK,3056,CO,,,27/04/2017,,Nicholson Brunswick,,,
